b2695cba-e585-4328-8640-ff5526d0f0c4,234985957,2020-12-15T08:37:16.412Z,2020-12-15T08:37:16.412Z,1,打客服先止付看看？,0,M
fe20e243-fb97-45c0-88c3-0b9d48c85a5c,234948882,2020-12-11T01:36:03.530Z,2020-12-11T01:36:03.530Z,43,"我買東西一定都會仔細看評價
或仔細詢問賣家 自己目前沒買到太雷的東西
但有次我妹跟我借帳號買衣服
買到一件裙子材質超級差也很透 完全穿不出門
因為是我的帳號 所以最後評價是我打的
我是給5顆星啦 但商品有多差我也是一字不差的照打🤪",0,F
7bf7b540-bc0d-482c-98db-d9dfee14c2d7,234948882,2020-12-11T03:36:49.567Z,2020-12-11T03:36:49.567Z,44,我都打五星但是內容都講壞話哈哈哈哈,0,F
2eb79548-e7f1-45c7-b97a-7c0c2887a1c6,234948882,2020-12-11T08:12:37.341Z,2020-12-11T08:12:37.341Z,45,B7 天...天啊！！是茱莉亞音樂學院！,0,F
8bf90c45-4284-4613-bb58-df3c9f00529a,234948882,2020-12-11T08:17:35.982Z,2020-12-11T08:17:35.982Z,46,B45 對啊😂😂因為疫情回台灣，想說本身有買蝦皮母公司的股票蠻賺的就來這個平台賣看看😂,0,M
bb0d706c-edca-4478-abbc-9a9faaaffa27,234948882,2020-12-11T08:18:33.134Z,2020-12-11T08:18:33.134Z,47,B46 敢問你學的是什麼科目？,0,F
4658923c-3736-4ac8-ad2c-e866521fc79f,234948882,2020-12-11T08:52:01.598Z,2020-12-11T08:52:01.598Z,48,"我前幾天才遇到很荒謬的三星，他說他買A怎麼沒有附B，很不開心
問題是他就沒有加購B啊
好歹也跟我說一聲，取消重下訂單啊
氣死我了",0,F
0a5c8961-0777-4456-9138-81cc5fd744f9,234948882,2020-12-11T08:54:13.175Z,2020-12-11T08:54:13.175Z,49,就是這樣，有著一堆好評的賣家都還是不能相信，因為可能都是賣家們不想撕破臉勉強給出的高分，相對我都直接看負評的部分，只要不是買家亂給，這時候看賣家針對負評回的文，才能真正知道這賣家對顧客的服務態度,2,M
597e7d16-1439-4d29-93c5-76dcdff450a5,234948882,2020-12-11T11:40:33.527Z,2020-12-11T11:40:33.527Z,50,B47 我是小提琴主修😂,0,M
c6c50bef-0d9b-4379-968b-9fb808e8d52e,234948882,2020-12-11T11:41:39.001Z,2020-12-11T11:41:39.001Z,51,B50 等著哪天能在國家音樂廳聽你的協奏曲😂,0,F
22a03f04-af13-4bc6-810e-ef60c46d8c64,234948882,2020-12-11T12:01:50.096Z,2020-12-11T12:01:50.096Z,52,"B49 +1
我都只看負評和賣家怎麼回覆",0,F
ed34962c-8612-45a1-9ac0-614828eb527c,234948882,2020-12-11T15:52:02.844Z,2020-12-11T15:52:02.844Z,53,之前還發衣服的圖片 因為我很小隻撐不起衣服看起來蠻醜的 結果賣家跟我說能不能撤圖之後會給我打折😐（根本不想再回購）,0,F
17824f96-02a8-4b89-bccd-3dcf2cfbd9bc,234948882,2020-12-11T18:46:10.111Z,2020-12-11T18:50:24.077Z,54,"上次買東西不到一個禮拜東西就裂開
跟賣家反應
他叫我自己縫 不能退
給一星
賣家就很生氣也給我一星然後說我是奧客",0,F
66cad027-6f39-4287-b9cc-8fe688b560bc,234948882,2020-12-11T18:51:26.532Z,2020-12-11T18:51:26.532Z,55,"B49 真的
看賣家對負評的處理態度就知道了",0,F
829549f1-c65d-4c9f-9d6e-0fff37d96bfe,234948882,2020-12-12T02:26:11.052Z,2020-12-12T02:26:11.052Z,56,賽局,0,F
0bbfb677-0815-4725-b609-cfc532951935,234948828,2020-12-09T10:37:04.507Z,2020-12-09T10:37:04.507Z,1,"我去專櫃買長夾8500
這應該沒那麼便宜吧⋯",4,F
7dcc7a6b-df37-4509-8035-dcea97d13c44,234948828,2020-12-09T12:59:36.272Z,2020-12-09T12:59:36.272Z,2,"剛剛稍微看一下
他們家的票卡夾應該都要四位數吧",2,F
a5b98275-e0ae-4596-9dcd-7424785f38de,234948828,2020-12-09T13:44:05.530Z,2020-12-09T13:44:05.530Z,3,價格看起來就是假的,0,F
f3922d6c-0608-4acd-8b55-0030fc504c3c,234948828,2020-12-09T14:15:31.394Z,2020-12-09T14:15:31.394Z,4,太假了＝＝這間隨便一個短夾都要好幾千,2,F
8a1a46b2-3bb1-4dff-8a6f-ae743d4a9fb9,234948828,2020-12-09T15:00:30.616Z,2020-12-09T15:00:30.616Z,5,"這牌子怎麼可能這個價位
別想了",0,F
a6451bb3-116e-4b49-9fc4-fe71792e152e,234948828,2020-12-09T19:34:59.241Z,2020-12-09T19:35:20.101Z,6,短夾至少就要五千起跳喔,2,F
b27f38bf-807d-472b-87ba-c049e6b4c28a,234948828,2020-12-10T08:40:39.218Z,2020-12-10T08:40:39.218Z,7,假的,0,F
30fe7a3a-9d49-4072-b707-ebb0e7ad5a4a,234948828,2020-12-12T20:11:49.259Z,2020-12-12T20:11:49.259Z,8,"我有一個類似圖二的
香港特價時也要港幣一千多
換台幣快$6000",0,M
df102a3c-2fa1-4f84-aa3e-d70d4f697448,234948748,2020-12-09T10:31:08.444Z,2020-12-09T10:31:08.444Z,1,QQ,1,F
f49b76ae-e22a-4cbc-82a8-b2017e223a6d,234948748,2020-12-09T13:13:15.115Z,2020-12-09T13:13:15.115Z,2,"放個防雷圖好嗎？
縮圖就看到粉刺林很噁心欸
😂",1,M
c373d097-0461-4cce-835d-648cb0591bac,234948748,2020-12-09T13:17:10.477Z,2020-12-09T13:20:54.802Z,3,B2 哈哈哈抱歉抱歉我不知道外面縮圖像粉刺（我把縮圖關起來了!!!）,0,F
5d68680e-43ce-499a-ba04-a63224891aa8,234948748,2020-12-09T14:05:36.082Z,2020-12-09T14:05:36.082Z,4,之前買過他們家的毛衣也有起毛球😭,0,F
3b934f49-6c8a-40a0-9b9e-fe7d2e44bed6,234948748,2020-12-09T15:10:12.728Z,2020-12-09T15:10:12.728Z,5,B4 好心痛😭😭😭,0,F
03ed5c60-0999-4097-97e8-5b10f9a87b60,234948748,2020-12-09T18:13:51.208Z,2020-12-09T18:14:23.479Z,6,"毛衣應該很少不起毛球的
除非質料非常好
所以我有買除毛球機
都會定期幫毛衣除個毛
至於一件毛衣900多 還會起毛球
是蠻蝦的",0,F
7c0988d8-d38f-4f6a-8e3d-f3ba250cff15,234948748,2020-12-09T22:14:43.809Z,2020-12-09T22:14:43.809Z,7,900多會起毛球慢正常的吧？,2,F
2cffdfdc-673e-4838-a263-23aec42e0dcb,234948748,2020-12-09T22:16:21.439Z,2020-12-09T22:16:44.555Z,8,外面賣到3000的大衣照樣起毛球⋯ 誰比較蝦ㄋ⋯,1,F
f1e4d61b-c52c-43c3-b86c-a0947d50b4cb,234948748,2020-12-10T00:44:14.711Z,2020-12-10T00:44:14.711Z,9,"B7 其實我覺得毛衣起毛球很正常
但才穿幾小時就起了一大片
我是覺得滿不合理的啦",2,F
dded3042-0df5-4b62-af0c-78442aee9aa6,234948748,2020-12-10T00:46:55.684Z,2020-12-10T00:48:40.581Z,10,"B6 嗯嗯我了解～因為我也有很多毛衣，知道不用有完全不起毛球的狀況
只能盡量避免摩擦跟後續整理，謝謝你提供的方法～",0,F
56bc33c0-bed4-4b1d-9932-64c30b8c54ab,234948748,2020-12-10T00:52:14.396Z,2020-12-10T00:52:14.396Z,11,"B8 苦主是你～
大衣不起毛球真的有點困難，我們又還會背包包之類的，但材質可能可以選一下，我去年在士林挑了一件比較硬一點的材質，到今年都還沒起毛球，希望可以繼續維持！",1,F
a3a52828-d0c7-4999-aa10-ac3cbe33ce11,234948748,2020-12-10T17:23:48.353Z,2020-12-10T17:23:48.353Z,12,這也太誇張 最近才看到一件菱格紋針織外套被燒到 還想購入的說😢,0,F
44871eca-c001-4727-861e-663a25b9f497,234948748,2020-12-13T09:48:55.040Z,2020-12-13T09:48:55.040Z,13,"不好意思請問有人買過他們家的褲子嗎🥺
原本想買的看到這篇有點退縮了",0,F
b1f5ace1-763a-4ff1-8164-83423efd15aa,234948748,2020-12-13T13:35:35.566Z,2020-12-13T13:35:35.566Z,14,b13 我有買過兩件黑褲，材質還可！,0,F
c1a0a452-6909-40f5-91ce-292608673076,234948748,2020-12-13T13:36:33.585Z,2020-12-13T13:36:33.585Z,15,B14 謝謝你,1,F
2e6c6331-152e-4fda-8b02-817744ad3827,234948748,2020-12-13T13:37:25.852Z,2020-12-13T13:37:25.852Z,16,B12 我朋友上次也有買一件針織外套，可能就只能穿一季這樣💦,0,F
6d811100-9c8a-4928-bf0c-1e330211b645,234948476,2020-12-09T09:34:51.684Z,2020-12-09T09:34:51.684Z,1,"是手機填妳而已 ？
還是其他資料包括信用卡也填妳？

回覆給客服看看",1,M
be5781d0-d766-418f-a1e9-e1aa2cddd2b0,234948476,2020-12-09T09:36:24.171Z,2020-12-09T09:36:24.171Z,2,"B1 我不知道其他資料有沒有填我
但信用卡的部分是確定沒有的 

回復客服是直接回復簡訊嘛？",0,F
700fab89-5c6f-49fe-9fce-b4847704f138,234948476,2020-12-09T09:37:52.218Z,2020-12-09T09:37:52.218Z,3,"樂分期 的客服

跟他說填錯手機號 看是否可以更改",0,M
fea64e0f-fbf0-4d2f-a345-faaee52c85d4,234948476,2020-12-09T09:38:19.143Z,2020-12-09T09:38:19.143Z,4,好的  謝謝你～,0,F
3519d00b-4c96-4a97-9286-66b84deeb434,234948476,2020-12-14T05:22:16.360Z,2020-12-14T05:22:16.360Z,5,學生要借信貸分期可以用普匯APP，他們常常有跟各大學跟銀行合作很安全,0,M
2fafe513-c7f4-4d2e-9031-cc1b589cef36,234948433,2020-12-09T12:19:05.491Z,2020-12-09T12:19:05.491Z,1,今天才上架 最好是可以馬上收到,31,F
d66919c9-27a1-4a8c-b7b6-dbfe93f189b5,234948433,2020-12-09T12:41:05.120Z,2020-12-09T12:41:05.120Z,2,這個模特超正....,11,F
98344ab2-e4d0-4091-a20c-cabc783fda47,234948433,2020-12-09T12:49:51.742Z,2020-12-09T12:49:51.742Z,3,模特兒真的很正很燒😂,9,F
e9672033-338f-41ac-bc1e-f49a425e84fe,234948433,2020-12-09T12:52:16.172Z,2020-12-09T12:52:16.172Z,4,超不顯瘦呀  上半身擋住下半身像美國大叔啊,94,F
6ccacdea-68cc-402b-b6ab-ec741728647d,234948433,2020-12-09T13:00:36.789Z,2020-12-09T13:00:36.789Z,5,"褲襠感覺一包
沒有很順",23,F
ea18246d-86f3-4832-8290-e55d52015967,234948433,2020-12-09T13:27:58.669Z,2020-12-09T13:27:58.669Z,6,薪水小偷很讚！但是很長🥲,0,F
2776655f-2e4d-42c2-b57b-994da89f4c6a,234948433,2020-12-09T17:11:13.334Z,2020-12-09T17:12:42.133Z,7,,,
cdfbd49d-2815-474b-a3b4-5c5ad65b5c54,234948433,2020-12-09T17:13:42.977Z,2020-12-09T17:13:42.977Z,8,"B1 抱歉我表達讓人誤解
我記得之前有灰色好像是一代
我想說問看看有沒有人有買過一代
但因為都叫薪水小偷然後又剛好滑到限時直接截圖😅😅😅別這麼兇啦",6,F
e3cd023a-8350-4afe-9700-7e6d00a8e934,234948433,2020-12-09T17:20:28.819Z,2020-12-09T17:20:28.819Z,9,"我164/53有買1.0的奶灰M
感想：顏色好看很顯腿長",1,F
5a3a10d0-64d6-4a8a-9d1e-fd4f78466ec4,234948433,2020-12-09T19:07:13.009Z,2020-12-09T19:07:13.009Z,10,"一代很美！穿上身腳頗長～～～
我158/50拿s腰偏大，肉家的質感真的很可！",0,F
16ea1703-c86f-4165-b99c-65ed1e5a2daf,234948433,2020-12-09T19:22:39.244Z,2020-12-09T19:22:39.244Z,11,"我也好猶豫～～想訂一代
反正不合可以退貨",1,F
224e56b3-92af-4752-a763-27b3e77e3718,234948433,2020-12-10T00:58:41.792Z,2020-12-10T00:58:41.792Z,12,"這件腰感覺偏小
之前買L都蠻舒適的
這件就有點太剛好😢

我覺得這件穿起來腳蠻長的
而且連我媽看到我穿
說你腳怎麼變這麼細(☆▽☆)

我167/57給你參考(ㆁωㆁ)",0,F
e155ab9a-ddc4-4857-a650-639eb0ff94f5,234948433,2020-12-10T01:13:33.898Z,2020-12-10T01:13:33.898Z,13,我之前有去徵過素人麻豆，試穿的就是薪水小偷1.0我自己165/59 穿L，腿變長、舒服而且有修飾到馬鞍。不過如果買了不喜歡也是可以退貨，我自己買他們家的褲子也還是會退貨。看你自己囉！,8,F
52726858-16e4-4b9e-80a6-0755c3c20c2e,234948433,2020-12-10T14:36:03.902Z,2020-12-10T14:36:03.902Z,14,"156/44覺得太長了 不知道怎麼辦⋯
1.0下面又鬚邊拿去給人家改不知道會不會變很怪😞
折起來我覺得不好看 褲腳會變得完全不順",0,F
ebb8757c-7de5-4cb3-8dd7-4bb340c20423,234948433,2020-12-10T15:04:50.281Z,2020-12-10T15:04:50.281Z,15,感覺他們家的衣服很多淘寶 之前買了好幾件一次到品質都很差不值800.900的價格⋯,4,F
091cd7f4-2df7-4dcc-a769-f5fe0d33bdb0,234948433,2020-12-10T15:10:03.467Z,2020-12-10T15:10:03.467Z,16,"有買一代！奶灰
158/49 穿s 覺得真的有修飾的感覺！好看！",0,F
acd15ef6-c588-4d69-a778-eb19ff97bc66,234948433,2020-12-10T15:42:28.695Z,2020-12-10T15:42:28.695Z,17,如果你是要買一代的話蝦皮有很多賣家也有賣，而且價錢還比肉shop便宜⋯,1,F
66dd4564-6088-4f2b-8be4-3d40c273dff5,234948433,2020-12-10T15:47:54.060Z,2020-12-10T15:47:54.060Z,18,可以問一下為什麼叫薪水小偷褲嗎？,0,F
41150df9-d07d-4c15-86dc-e8e9418c687d,234948433,2020-12-10T16:00:00.722Z,2020-12-10T16:00:00.722Z,19,B18 啊就是買爆它 你的薪水就不見了的感覺（？,0,F
541c3ce6-2a31-45a2-a29f-c271b720dd5d,234948433,2020-12-10T16:00:29.600Z,2020-12-10T16:00:29.600Z,20,B17 蠻多蝦皮都有在賣的～～～大概便宜200-300元,4,F
93029467-9b77-421f-9b28-00e9f1b27b70,234948433,2020-12-10T17:11:20.462Z,2020-12-10T17:11:20.462Z,21,我穿起來超醜看起來像大隻佬⋯⋯,1,F
fe886657-1cec-452c-981e-e54890c38ee3,234948433,2020-12-10T18:42:21.183Z,2020-12-10T18:42:21.183Z,22,骨盆那邊很醜,2,F
408b5767-17ae-4115-973a-38341263bf2a,234948433,2020-12-11T00:30:33.889Z,2020-12-11T00:30:33.889Z,23,"麻豆這麼瘦 穿起來是這樣的效果
根本一點都不顯瘦吧⋯⋯
覺得麻豆本來更瘦欸",3,F
00e4ddfc-ad9f-4576-9ec7-d9fbe0e8d49d,234948433,2020-12-11T05:32:51.934Z,2020-12-11T05:32:51.934Z,24,"https://i.imgur.com/AGEL4Ir.jpg
https://i.imgur.com/tvGDKcl.jpg
可以去看fb直播回放！看起來不錯呀",1,F
088406f4-e27e-4631-8c8c-4ee4d607262f,234948433,2020-12-11T08:07:32.094Z,2020-12-11T08:07:32.094Z,25,這家退貨好慢,0,F
52b8066d-1ab5-487e-b8e7-998adff3d3b0,234948433,2020-12-11T12:53:03.512Z,2020-12-11T12:53:03.512Z,26,"165/56 1.0穿m 
腰偏緊但還可接受 褲長夠長
版型也還蠻喜歡的
所以買了兩件😂",0,F
1ad55528-8ba1-4f5e-a2f5-a455a27cc806,234948433,2020-12-11T15:42:35.126Z,2020-12-11T15:42:35.126Z,27,不顯瘦 剛退😂😂,1,F
58243512-8697-4c81-8921-4aaab8067c63,234948433,2020-12-14T06:11:46.299Z,2020-12-14T06:11:46.299Z,28,"請問有人買大衣嗎？穿起來會不會很壯...
偶158/51...
model穿都好好看(/ω＼)",0,F
4a9ae747-6a36-4405-80df-39168fab8ce9,234948381,2020-12-09T09:20:06.373Z,2020-12-09T09:20:06.373Z,1,"已取貨是什麼意思啊怎麼不是寫已出貨？
我16號訂的東西也是18號還19號才來",0,F
ea0ae29d-5089-4527-827e-39b9cfffb50f,234948381,2020-12-09T09:23:56.076Z,2020-12-09T09:23:56.076Z,2,"B1！！！！！
 所以我的貨物被別人取走了嗎QQ",0,F
3577569e-b2c2-48fb-b28e-a5a70ef96a27,234948381,2020-12-09T09:26:38.251Z,2020-12-09T09:26:38.251Z,3,如果你是昨天訂的 很有可能誒B2,1,F
068b3057-fece-4972-b78c-c6f33c31dd49,234948381,2020-12-09T09:29:04.089Z,2020-12-09T09:29:04.089Z,4,"B2 傻眼我真的會崩潰QQ
我來打客服問問",0,F
cad69254-7cbf-4406-a2aa-35ac36f8ff2a,234948381,2020-12-09T09:32:30.940Z,2020-12-09T09:32:30.940Z,5,"你去查訂單進度
我的長這樣
https://i.imgur.com/xdEUhgJ.jpg
B4",0,F
7c0de9af-e885-41dc-a35d-534c1e56caa0,234948381,2020-12-09T09:48:02.252Z,2020-12-09T09:49:17.693Z,6,"B5 我剛剛打電話問客服
是說在貨車司機配送那邊了😥
這是我的進度條
看到你的時間我好緊張QQ
https://i.imgur.com/zxdj4g9.png",0,F
a09180bc-9647-4788-9612-9506081636c0,234948381,2020-12-09T10:06:35.829Z,2020-12-09T10:06:35.829Z,7,"可能明天就到了～莫慌莫慌
不知道為何雙11過後momo的快速到貨直接變成下標後要等兩天 我在11/6買都還正常
以前最快都還可以上午訂下午五點送到耶
B6",0,F
cdf8d771-a239-4de0-a144-4abcefe9b7d6,234948381,2020-12-09T11:05:55.405Z,2020-12-09T11:05:55.405Z,8,B7 好焦慮喔到底什麼時候會來,0,F
639d3694-8988-44a1-bfe5-729121b2b25d,234948280,2020-12-09T10:39:24.835Z,2020-12-09T10:39:24.835Z,1,"那就別買
我說真的你就信嗎？",1,F
2dade4de-9bf6-4133-b3ed-e345bcad4e76,234948280,2020-12-09T11:35:55.820Z,2020-12-09T11:35:55.820Z,2,很正喔快買,1,F
0e0372ff-8e14-49e8-a383-8ff9cb48d9b0,234948183,2020-12-09T09:02:21.386Z,2020-12-09T09:02:21.386Z,1,我趁雙11買了這雙!也覺得最驚訝的是重量~超輕耶,6,F
f5de8519-b03d-4284-981a-265c0b45503b,234948183,2020-12-09T09:02:52.460Z,2020-12-09T09:03:17.875Z,2,"最近好常看到這種鞋底
一直糾結到底要不要買🤣
普通人好穿搭嗎🥺",1,F
fb68f982-cf37-4211-8a35-5d2a05119e11,234948183,2020-12-09T09:39:13.324Z,2020-12-09T09:39:13.324Z,3,"好帥喔
今年好像很流行這種鞋",1,F
64166eda-9210-48de-ac3a-9764a1053412,234948183,2020-12-09T10:03:51.566Z,2020-12-09T10:03:51.566Z,4,"帥慘！
原ok維尼控？",1,F
89c0840d-0028-46d1-869b-eafcda3700e7,234948183,2020-12-09T11:46:48.010Z,2020-12-09T11:46:48.010Z,5,"這雙看起來很重耶! 好奇到底多輕?🤣
感覺好帥喔! 今年也好想買這種鞋
但又怕駕馭不了",0,F
b13aabad-6e45-44b0-a933-c7a24863d92c,234948183,2020-12-10T01:29:17.086Z,2020-12-10T01:29:17.086Z,6,"覺得好帥！！！！！
原po可以分享穿搭嗎🥺想看",0,F
5bf47e7e-f0bc-4b2f-b8ce-6e9579656b61,234948183,2020-12-10T01:29:21.595Z,2020-12-10T01:29:21.595Z,7,"快被第一張照片笑翻哈哈
這麼帥的鞋子跟軟萌維尼們放在一起好衝突哈哈哈
祝原PO今年轉型帥女孩成功!!",0,F
72ece2d3-f984-44d9-811e-a903771aa57a,234948183,2020-12-10T02:42:22.982Z,2020-12-10T02:42:22.982Z,8,"B1 走路覺得好輕盈 讚啦(*´∀`)
B2 身為普通人 覺得意外好搭耶 褲裝裙裝都蠻適合的
B3 我也是看好多部落客穿 被燒到才買滴
B4 B7 我去閨密家拍的 他有兩大櫃的維尼收藏😂😂😂
B5 敗下去~帥起來~ 我覺得重量的部分幫這雙鞋加很多分",0,F
a44b95fa-aa17-4258-a311-eefd70fa66b1,234948183,2020-12-10T02:43:53.728Z,2020-12-10T02:43:53.728Z,9,"B6 當時也是被自己帥到情不自禁在鏡子前面拍了幾張🤣

https://i.imgur.com/NeNwNgd.jpg",9,F
e28955e1-549d-48b9-bcff-27e6c0131db2,234948183,2020-12-10T04:28:41.000Z,2020-12-10T04:28:41.000Z,10,請問下雨穿防水嗎～妳穿好美好好看！,1,F
5dc2eda6-da34-4bd5-9503-2f19d77497e2,234948183,2020-12-10T05:27:27.194Z,2020-12-10T05:27:27.194Z,11,好看欸！請問這雙版型正常嗎🤔需不需要大一號或小一號？,2,F
11ce064c-ed74-4e25-9dc5-fb8ba7248b75,234948183,2020-12-10T06:33:52.364Z,2020-12-10T06:33:52.364Z,12,"B10 我還沒有真的很大的雨穿出門過 但小雨是可以的😋
B11 我是買平常穿的尺寸~~",3,F
1dd4364e-f700-47c5-88c3-4046588c232b,234948183,2020-12-10T09:03:12.787Z,2020-12-10T09:03:12.787Z,13,好好看耶～～～～～^_^,0,F
5e72b137-cae9-49c6-b30e-48469c3b5b98,234948183,2020-12-10T10:59:18.484Z,2020-12-10T10:59:18.484Z,14,今天正好看到這雙好好看猶豫要不要買 謝謝分享😍,1,F
cffe5366-252a-432e-b0d0-6f92ed8bf36a,234948183,2020-12-10T17:12:18.496Z,2020-12-10T17:12:18.496Z,15,很像+9妹穿的⋯,0,F
d2207586-27d7-4d29-8c90-d03490b360c5,234948183,2020-12-11T01:28:39.455Z,2020-12-11T01:28:39.455Z,16,"B13 謝謝ヽ(́◕◞౪◟◕‵)ﾉ
B14 希望有幫助到你~~~
B15 我是沒看過+9妹穿這個啦 還是要看穿搭 有些人就搭得很好看阿~",1,F
c1611a56-c0ed-448d-b229-8f5b6e3e5a0a,234948183,2020-12-11T15:32:19.205Z,2020-12-11T15:32:19.205Z,17,"這雙真的很正！！我也有買 整個驚艷
YouTuber mindy也有買😍😍😍",2,F
a01c40da-f9f9-4dd1-b294-ab051308a46e,234948183,2020-12-11T21:40:00.881Z,2020-12-11T21:40:12.242Z,18,"請問這雙是不是只能搭寬褲～？
感覺筒有點窄 窄管褲好像塞不進去 又剛好遮住腳踝好像也不適合露腿🥺",1,F
872626b2-fc68-4a66-b6f1-3b2f45ba5460,234948183,2020-12-12T05:31:06.253Z,2020-12-12T05:31:06.253Z,19,"B17 求你ㄉ穿搭!!!拜偷
B18 我的衣櫃真的沒有窄褲(寬褲/落地褲愛好者)
好像沒有辦法回答你窄褲的問題🥺🥺🥺
但搭裙子也很讚 一個又甜又酷的感覺🥳",0,F
